pair_id,treated_repo,control_repo,onset_month,event_month,log_pr_difference,pr_count_difference,merged_count_difference,baseline_log_pr_difference,baseline_pr_count_difference,baseline_merged_count_difference,log_pr_did,pr_count_did,merged_count_did
33,https://api.github.com/repos/marin-community/marin,https://api.github.com/repos/StephenDev0/StikDebug,2025-10-01 00:00:00+00:00,-2,1.6094379124341005,8.0,4.0,0.4054651081081646,3.0,0.0,1.203972804325936,5.0,4.0
33,https://api.github.com/repos/marin-community/marin,https://api.github.com/repos/StephenDev0/StikDebug,2025-10-01 00:00:00+00:00,-1,0.4054651081081646,3.0,0.0,0.4054651081081646,3.0,0.0,0.0,0.0,0.0
33,https://api.github.com/repos/marin-community/marin,https://api.github.com/repos/StephenDev0/StikDebug,2025-10-01 00:00:00+00:00,0,0.4054651081081645,1.0,2.0,0.4054651081081646,3.0,0.0,-1.1102230246251565e-16,-2.0,2.0
33,https://api.github.com/repos/marin-community/marin,https://api.github.com/repos/StephenDev0/StikDebug,2025-10-01 00:00:00+00:00,1,1.6094379124341003,4.0,3.0,0.4054651081081646,3.0,0.0,1.2039728043259357,1.0,3.0
33,https://api.github.com/repos/marin-community/marin,https://api.github.com/repos/StephenDev0/StikDebug,2025-10-01 00:00:00+00:00,2,0.0,0.0,0.0,0.4054651081081646,3.0,0.0,-0.4054651081081646,-3.0,0.0
33,https://api.github.com/repos/marin-community/marin,https://api.github.com/repos/StephenDev0/StikDebug,2025-10-01 00:00:00+00:00,3,2.1972245773362196,8.0,7.0,0.4054651081081646,3.0,0.0,1.791759469228055,5.0,7.0
34,https://api.github.com/repos/openai/openai-agents-python,https://api.github.com/repos/strapi/documentation,2025-10-01 00:00:00+00:00,-3,1.0986122886681096,4.0,4.0,0.5877866649021193,4.0,3.0,0.5108256237659903,0.0,1.0
34,https://api.github.com/repos/openai/openai-agents-python,https://api.github.com/repos/strapi/documentation,2025-10-01 00:00:00+00:00,-2,-0.15415067982725827,-1.0,-2.0,0.5877866649021193,4.0,3.0,-0.7419373447293776,-5.0,-5.0
34,https://api.github.com/repos/openai/openai-agents-python,https://api.github.com/repos/strapi/documentation,2025-10-01 00:00:00+00:00,-1,0.5877866649021193,4.0,3.0,0.5877866649021193,4.0,3.0,0.0,0.0,0.0
34,https://api.github.com/repos/openai/openai-agents-python,https://api.github.com/repos/strapi/documentation,2025-10-01 00:00:00+00:00,0,1.0986122886681098,2.0,1.0,0.5877866649021193,4.0,3.0,0.5108256237659905,-2.0,-2.0
34,https://api.github.com/repos/openai/openai-agents-python,https://api.github.com/repos/strapi/documentation,2025-10-01 00:00:00+00:00,1,0.0,0.0,0.0,0.5877866649021193,4.0,3.0,-0.5877866649021193,-4.0,-3.0
34,https://api.github.com/repos/openai/openai-agents-python,https://api.github.com/repos/strapi/documentation,2025-10-01 00:00:00+00:00,2,1.3862943611198906,3.0,1.0,0.5877866649021193,4.0,3.0,0.7985076962177713,-1.0,-2.0
34,https://api.github.com/repos/openai/openai-agents-python,https://api.github.com/repos/strapi/documentation,2025-10-01 00:00:00+00:00,3,1.0986122886681098,2.0,2.0,0.5877866649021193,4.0,3.0,0.5108256237659905,-2.0,-1.0
35,https://api.github.com/repos/ComposioHQ/composio,https://api.github.com/repos/airbytehq/PyAirbyte,2025-04-01 00:00:00+00:00,-3,0.11778303565638382,1.0,-2.0,-0.13353139262452252,-1.0,-1.0,0.25131442828090633,2.0,-1.0
35,https://api.github.com/repos/ComposioHQ/composio,https://api.github.com/repos/airbytehq/PyAirbyte,2025-04-01 00:00:00+00:00,-2,-0.6931471805599453,-2.0,0.0,-0.13353139262452252,-1.0,-1.0,-0.5596157879354228,-1.0,1.0
35,https://api.github.com/repos/ComposioHQ/composio,https://api.github.com/repos/airbytehq/PyAirbyte,2025-04-01 00:00:00+00:00,-1,-0.13353139262452252,-1.0,-1.0,-0.13353139262452252,-1.0,-1.0,0.0,0.0,0.0
35,https://api.github.com/repos/ComposioHQ/composio,https://api.github.com/repos/airbytehq/PyAirbyte,2025-04-01 00:00:00+00:00,0,-0.4054651081081645,-1.0,0.0,-0.13353139262452252,-1.0,-1.0,-0.271933715483642,0.0,1.0
35,https://api.github.com/repos/ComposioHQ/composio,https://api.github.com/repos/airbytehq/PyAirbyte,2025-04-01 00:00:00+00:00,1,-1.791759469228055,-5.0,-4.0,-0.13353139262452252,-1.0,-1.0,-1.6582280766035324,-4.0,-3.0
35,https://api.github.com/repos/ComposioHQ/composio,https://api.github.com/repos/airbytehq/PyAirbyte,2025-04-01 00:00:00+00:00,2,-0.980829253011726,-5.0,-2.0,-0.13353139262452252,-1.0,-1.0,-0.8472978603872034,-4.0,-1.0
35,https://api.github.com/repos/ComposioHQ/composio,https://api.github.com/repos/airbytehq/PyAirbyte,2025-04-01 00:00:00+00:00,3,-0.5108256237659905,-2.0,-1.0,-0.13353139262452252,-1.0,-1.0,-0.377294231141468,-1.0,0.0
36,https://api.github.com/repos/Tiberriver256/mcp-server-azure-devops,https://api.github.com/repos/modelcontextprotocol/mcpb,2025-09-01 00:00:00+00:00,-3,-0.4054651081081645,-1.0,0.0,0.0,0.0,0.0,-0.4054651081081645,-1.0,0.0
36,https://api.github.com/repos/Tiberriver256/mcp-server-azure-devops,https://api.github.com/repos/modelcontextprotocol/mcpb,2025-09-01 00:00:00+00:00,-2,-0.4054651081081645,-1.0,-1.0,0.0,0.0,0.0,-0.4054651081081645,-1.0,-1.0
36,https://api.github.com/repos/Tiberriver256/mcp-server-azure-devops,https://api.github.com/repos/modelcontextprotocol/mcpb,2025-09-01 00:00:00+00:00,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,https://api.github.com/repos/Tiberriver256/mcp-server-azure-devops,https://api.github.com/repos/modelcontextprotocol/mcpb,2025-09-01 00:00:00+00:00,0,0.4054651081081645,1.0,0.0,0.0,0.0,0.0,0.4054651081081645,1.0,0.0
36,https://api.github.com/repos/Tiberriver256/mcp-server-azure-devops,https://api.github.com/repos/modelcontextprotocol/mcpb,2025-09-01 00:00:00+00:00,1,-1.6094379124341003,-4.0,-3.0,0.0,0.0,0.0,-1.6094379124341003,-4.0,-3.0
36,https://api.github.com/repos/Tiberriver256/mcp-server-azure-devops,https://api.github.com/repos/modelcontextprotocol/mcpb,2025-09-01 00:00:00+00:00,2,0.4054651081081645,1.0,1.0,0.0,0.0,0.0,0.4054651081081645,1.0,1.0
36,https://api.github.com/repos/Tiberriver256/mcp-server-azure-devops,https://api.github.com/repos/modelcontextprotocol/mcpb,2025-09-01 00:00:00+00:00,3,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
37,https://api.github.com/repos/cloudamqp/lavinmq,https://api.github.com/repos/ryoppippi/ccusage,2025-09-01 00:00:00+00:00,-3,-0.47000362924573547,-3.0,0.0,-0.2876820724517808,-1.0,-2.0,-0.18232155679395468,-2.0,2.0
37,https://api.github.com/repos/cloudamqp/lavinmq,https://api.github.com/repos/ryoppippi/ccusage,2025-09-01 00:00:00+00:00,-2,0.6931471805599453,2.0,1.0,-0.2876820724517808,-1.0,-2.0,0.9808292530117261,3.0,3.0
37,https://api.github.com/repos/cloudamqp/lavinmq,https://api.github.com/repos/ryoppippi/ccusage,2025-09-01 00:00:00+00:00,-1,-0.2876820724517808,-1.0,-2.0,-0.2876820724517808,-1.0,-2.0,0.0,0.0,0.0
37,https://api.github.com/repos/cloudamqp/lavinmq,https://api.github.com/repos/ryoppippi/ccusage,2025-09-01 00:00:00+00:00,0,0.2876820724517808,1.0,0.0,-0.2876820724517808,-1.0,-2.0,0.5753641449035616,2.0,2.0
37,https://api.github.com/repos/cloudamqp/lavinmq,https://api.github.com/repos/ryoppippi/ccusage,2025-09-01 00:00:00+00:00,1,1.6094379124341003,4.0,2.0,-0.2876820724517808,-1.0,-2.0,1.897119984885881,5.0,4.0
37,https://api.github.com/repos/cloudamqp/lavinmq,https://api.github.com/repos/ryoppippi/ccusage,2025-09-01 00:00:00+00:00,2,2.6390573296152584,13.0,8.0,-0.2876820724517808,-1.0,-2.0,2.926739402067039,14.0,10.0
37,https://api.github.com/repos/cloudamqp/lavinmq,https://api.github.com/repos/ryoppippi/ccusage,2025-09-01 00:00:00+00:00,3,1.2992829841302609,8.0,4.0,-0.2876820724517808,-1.0,-2.0,1.5869650565820417,9.0,6.0
38,https://api.github.com/repos/livekit/agents,https://api.github.com/repos/punkpeye/awesome-mcp-servers,2025-09-01 00:00:00+00:00,-3,0.0,0.0,-1.0,-0.6931471805599453,-2.0,0.0,0.6931471805599453,2.0,-1.0
38,https://api.github.com/repos/livekit/agents,https://api.github.com/repos/punkpeye/awesome-mcp-servers,2025-09-01 00:00:00+00:00,-2,0.0,0.0,0.0,-0.6931471805599453,-2.0,0.0,0.6931471805599453,2.0,0.0
38,https://api.github.com/repos/livekit/agents,https://api.github.com/repos/punkpeye/awesome-mcp-servers,2025-09-01 00:00:00+00:00,-1,-0.6931471805599453,-2.0,0.0,-0.6931471805599453,-2.0,0.0,0.0,0.0,0.0
38,https://api.github.com/repos/livekit/agents,https://api.github.com/repos/punkpeye/awesome-mcp-servers,2025-09-01 00:00:00+00:00,0,1.0986122886681098,2.0,0.0,-0.6931471805599453,-2.0,0.0,1.791759469228055,4.0,0.0
38,https://api.github.com/repos/livekit/agents,https://api.github.com/repos/punkpeye/awesome-mcp-servers,2025-09-01 00:00:00+00:00,1,-1.6094379124341003,-4.0,-1.0,-0.6931471805599453,-2.0,0.0,-0.916290731874155,-2.0,-1.0
38,https://api.github.com/repos/livekit/agents,https://api.github.com/repos/punkpeye/awesome-mcp-servers,2025-09-01 00:00:00+00:00,2,0.6931471805599453,1.0,0.0,-0.6931471805599453,-2.0,0.0,1.3862943611198906,3.0,0.0
38,https://api.github.com/repos/livekit/agents,https://api.github.com/repos/punkpeye/awesome-mcp-servers,2025-09-01 00:00:00+00:00,3,0.0,0.0,1.0,-0.6931471805599453,-2.0,0.0,0.6931471805599453,2.0,1.0
39,https://api.github.com/repos/paradigmxyz/reth,https://api.github.com/repos/BeehiveInnovations/pal-mcp-server,2025-09-01 00:00:00+00:00,-3,-0.6931471805599454,-11.0,-2.0,-0.6931471805599453,-2.0,1.0,-1.1102230246251565e-16,-9.0,-3.0
39,https://api.github.com/repos/paradigmxyz/reth,https://api.github.com/repos/BeehiveInnovations/pal-mcp-server,2025-09-01 00:00:00+00:00,-2,1.7047480922384253,9.0,3.0,-0.6931471805599453,-2.0,1.0,2.3978952727983707,11.0,2.0
39,https://api.github.com/repos/paradigmxyz/reth,https://api.github.com/repos/BeehiveInnovations/pal-mcp-server,2025-09-01 00:00:00+00:00,-1,-0.6931471805599453,-2.0,1.0,-0.6931471805599453,-2.0,1.0,0.0,0.0,0.0
39,https://api.github.com/repos/paradigmxyz/reth,https://api.github.com/repos/BeehiveInnovations/pal-mcp-server,2025-09-01 00:00:00+00:00,0,0.4054651081081645,1.0,0.0,-0.6931471805599453,-2.0,1.0,1.0986122886681098,3.0,-1.0
39,https://api.github.com/repos/paradigmxyz/reth,https://api.github.com/repos/BeehiveInnovations/pal-mcp-server,2025-09-01 00:00:00+00:00,1,-0.4054651081081645,-1.0,1.0,-0.6931471805599453,-2.0,1.0,0.2876820724517808,1.0,0.0
39,https://api.github.com/repos/paradigmxyz/reth,https://api.github.com/repos/BeehiveInnovations/pal-mcp-server,2025-09-01 00:00:00+00:00,2,-0.6931471805599453,-1.0,0.0,-0.6931471805599453,-2.0,1.0,0.0,1.0,-1.0
39,https://api.github.com/repos/paradigmxyz/reth,https://api.github.com/repos/BeehiveInnovations/pal-mcp-server,2025-09-01 00:00:00+00:00,3,-1.791759469228055,-5.0,0.0,-0.6931471805599453,-2.0,1.0,-1.0986122886681096,-3.0,-1.0
40,https://api.github.com/repos/SwitchbackTech/compass,https://api.github.com/repos/sequinstream/sequin,2025-08-01 00:00:00+00:00,-3,-0.5108256237659905,-2.0,-2.0,-0.2876820724517808,-1.0,-1.0,-0.2231435513142097,-1.0,-1.0
40,https://api.github.com/repos/SwitchbackTech/compass,https://api.github.com/repos/sequinstream/sequin,2025-08-01 00:00:00+00:00,-2,-0.6931471805599452,-3.0,-1.0,-0.2876820724517808,-1.0,-1.0,-0.4054651081081644,-2.0,0.0
40,https://api.github.com/repos/SwitchbackTech/compass,https://api.github.com/repos/sequinstream/sequin,2025-08-01 00:00:00+00:00,-1,-0.2876820724517808,-1.0,-1.0,-0.2876820724517808,-1.0,-1.0,0.0,0.0,0.0
40,https://api.github.com/repos/SwitchbackTech/compass,https://api.github.com/repos/sequinstream/sequin,2025-08-01 00:00:00+00:00,0,2.3978952727983707,10.0,8.0,-0.2876820724517808,-1.0,-1.0,2.6855773452501515,11.0,9.0
40,https://api.github.com/repos/SwitchbackTech/compass,https://api.github.com/repos/sequinstream/sequin,2025-08-01 00:00:00+00:00,1,3.295836866004329,26.0,20.0,-0.2876820724517808,-1.0,-1.0,3.58351893845611,27.0,21.0
40,https://api.github.com/repos/SwitchbackTech/compass,https://api.github.com/repos/sequinstream/sequin,2025-08-01 00:00:00+00:00,2,2.4849066497880004,11.0,7.0,-0.2876820724517808,-1.0,-1.0,2.772588722239781,12.0,8.0
40,https://api.github.com/repos/SwitchbackTech/compass,https://api.github.com/repos/sequinstream/sequin,2025-08-01 00:00:00+00:00,3,2.772588722239781,15.0,8.0,-0.2876820724517808,-1.0,-1.0,3.060270794691562,16.0,9.0
41,https://api.github.com/repos/prebid/Prebid.js,https://api.github.com/repos/jdereg/java-util,2025-08-01 00:00:00+00:00,-3,0.4418327522790393,10.0,2.0,0.9315582040049435,20.0,17.0,-0.4897254517259042,-10.0,-15.0
41,https://api.github.com/repos/prebid/Prebid.js,https://api.github.com/repos/jdereg/java-util,2025-08-01 00:00:00+00:00,-2,-1.0788096613719294,-132.0,-147.0,0.9315582040049435,20.0,17.0,-2.010367865376873,-152.0,-164.0
41,https://api.github.com/repos/prebid/Prebid.js,https://api.github.com/repos/jdereg/java-util,2025-08-01 00:00:00+00:00,-1,0.9315582040049435,20.0,17.0,0.9315582040049435,20.0,17.0,0.0,0.0,0.0
41,https://api.github.com/repos/prebid/Prebid.js,https://api.github.com/repos/jdereg/java-util,2025-08-01 00:00:00+00:00,0,1.0986122886681098,2.0,2.0,0.9315582040049435,20.0,17.0,0.1670540846631663,-18.0,-15.0
41,https://api.github.com/repos/prebid/Prebid.js,https://api.github.com/repos/jdereg/java-util,2025-08-01 00:00:00+00:00,1,1.9459101490553132,6.0,4.0,0.9315582040049435,20.0,17.0,1.0143519450503697,-14.0,-13.0
41,https://api.github.com/repos/prebid/Prebid.js,https://api.github.com/repos/jdereg/java-util,2025-08-01 00:00:00+00:00,2,1.6094379124341003,4.0,3.0,0.9315582040049435,20.0,17.0,0.6778797084291568,-16.0,-14.0
41,https://api.github.com/repos/prebid/Prebid.js,https://api.github.com/repos/jdereg/java-util,2025-08-01 00:00:00+00:00,3,2.833213344056216,16.0,13.0,0.9315582040049435,20.0,17.0,1.9016551400512727,-4.0,-4.0
42,https://api.github.com/repos/magicbug/Cloudlog,https://api.github.com/repos/GMPrakhar/MAUI-Designer,2025-10-01 00:00:00+00:00,-3,0.13353139262452252,1.0,2.0,0.4054651081081645,1.0,0.0,-0.271933715483642,0.0,2.0
42,https://api.github.com/repos/magicbug/Cloudlog,https://api.github.com/repos/GMPrakhar/MAUI-Designer,2025-10-01 00:00:00+00:00,-2,-0.5389965007326871,-5.0,-4.0,0.4054651081081645,1.0,0.0,-0.9444616088408516,-6.0,-4.0
42,https://api.github.com/repos/magicbug/Cloudlog,https://api.github.com/repos/GMPrakhar/MAUI-Designer,2025-10-01 00:00:00+00:00,-1,0.4054651081081645,1.0,0.0,0.4054651081081645,1.0,0.0,0.0,0.0,0.0
42,https://api.github.com/repos/magicbug/Cloudlog,https://api.github.com/repos/GMPrakhar/MAUI-Designer,2025-10-01 00:00:00+00:00,0,0.6931471805599453,1.0,0.0,0.4054651081081645,1.0,0.0,0.2876820724517808,0.0,0.0
42,https://api.github.com/repos/magicbug/Cloudlog,https://api.github.com/repos/GMPrakhar/MAUI-Designer,2025-10-01 00:00:00+00:00,1,1.3862943611198906,3.0,0.0,0.4054651081081645,1.0,0.0,0.9808292530117261,2.0,0.0
42,https://api.github.com/repos/magicbug/Cloudlog,https://api.github.com/repos/GMPrakhar/MAUI-Designer,2025-10-01 00:00:00+00:00,2,0.0,0.0,0.0,0.4054651081081645,1.0,0.0,-0.4054651081081645,-1.0,0.0
42,https://api.github.com/repos/magicbug/Cloudlog,https://api.github.com/repos/GMPrakhar/MAUI-Designer,2025-10-01 00:00:00+00:00,3,0.6931471805599453,1.0,0.0,0.4054651081081645,1.0,0.0,0.2876820724517808,0.0,0.0
